time,x,y,z,roll,pitch,thrust,voltage,yaw,state
1775850559.215,0.415,0.039,472.850,-0.089,0.593,0.550,11.875,0.000,TAKEOFF
1775850559.542,0.702,0.083,474.320,-0.260,0.541,0.550,11.873,0.000,TAKEOFF
1775850559.870,0.990,0.039,475.790,-0.408,0.440,0.550,11.871,0.000,TAKEOFF
1775850560.195,1.254,-0.089,477.260,-0.520,0.299,0.550,11.869,0.000,TAKEOFF
1775850560.523,1.471,-0.288,478.730,-0.585,0.132,0.550,11.866,0.000,TAKEOFF
1775850560.848,1.619,-0.540,480.200,-0.598,-0.047,0.550,11.864,0.000,TAKEOFF
1775850561.175,1.685,-0.822,481.670,-0.558,-0.221,0.550,11.862,0.000,TAKEOFF
1775850561.501,1.661,-1.112,483.140,-0.467,-0.376,0.550,11.860,0.000,TAKEOFF
1775850561.829,1.552,-1.384,484.610,-0.335,-0.498,0.550,11.858,0.000,TAKEOFF
1775850562.155,1.368,-1.614,486.080,-0.173,-0.574,0.550,11.856,0.000,TAKEOFF
1775850562.485,1.127,-1.781,487.550,0.004,-0.600,0.550,11.854,0.000,TAKEOFF
1775850562.812,0.850,-1.866,489.020,0.181,-0.572,0.550,11.851,0.000,TAKEOFF
1775850563.137,0.560,-1.864,490.490,0.342,-0.493,0.550,11.849,0.000,TAKEOFF
1775850563.461,0.281,-1.774,491.960,0.473,-0.370,0.550,11.847,0.000,TAKEOFF
1775850563.788,0.039,-1.606,493.430,0.561,-0.213,0.550,11.845,0.000,TAKEOFF
1775850564.114,-0.144,-1.377,494.900,0.599,-0.038,0.550,11.843,0.000,TAKEOFF
1775850564.440,-0.250,-1.106,496.370,0.583,0.140,0.550,11.841,0.000,TAKEOFF
1775850564.770,-0.269,-0.817,497.840,0.516,0.307,0.550,11.839,0.000,TAKEOFF
1775850565.095,-0.199,-0.534,499.310,0.402,0.445,0.550,11.836,0.000,TAKEOFF
1775850565.421,-0.048,-0.281,500.780,0.253,0.544,0.550,11.834,0.000,TAKEOFF
1775850565.749,0.168,-0.082,502.250,0.080,0.595,0.550,11.832,0.000,TAKEOFF
1775850566.075,0.431,0.044,503.720,-0.099,0.592,0.550,11.830,0.000,TAKEOFF
1775850566.400,0.718,0.083,505.190,-0.269,0.536,0.550,11.828,0.000,TAKEOFF
1775850566.729,1.005,0.034,506.660,-0.416,0.433,0.550,11.826,0.000,TAKEOFF
1775850567.055,1.268,-0.099,508.130,-0.525,0.290,0.550,11.824,0.000,TAKEOFF
1775850567.379,1.481,-0.301,509.600,-0.587,0.122,0.550,11.821,0.000,TAKEOFF
1775850567.706,1.625,-0.555,511.070,-0.597,-0.057,0.550,11.819,0.000,TAKEOFF
1775850568.030,1.686,-0.838,512.540,-0.554,-0.231,0.550,11.817,0.000,TAKEOFF
1775850568.354,1.657,-1.128,514.010,-0.461,-0.384,0.550,11.815,0.000,TAKEOFF
1775850568.678,1.543,-1.398,515.480,-0.327,-0.503,0.550,11.813,0.000,TAKEOFF
1775850569.005,1.356,-1.625,516.950,-0.164,-0.577,0.550,11.811,0.000,TAKEOFF
1775850569.333,1.112,-1.788,518.420,0.014,-0.600,0.550,11.808,0.000,TAKEOFF
1775850569.657,0.834,-1.869,519.890,0.191,-0.569,0.550,11.806,0.000,TAKEOFF
1775850569.984,0.544,-1.861,521.360,0.351,-0.487,0.550,11.804,0.000,TAKEOFF
1775850570.310,0.266,-1.766,522.830,0.479,-0.362,0.550,11.802,0.000,TAKEOFF
1775850570.638,0.027,-1.595,524.300,0.564,-0.204,0.550,11.800,0.000,TAKEOFF
1775850570.963,-0.152,-1.363,525.770,0.599,-0.028,0.550,11.798,0.000,TAKEOFF
1775850571.291,-0.253,-1.090,527.240,0.581,0.150,0.550,11.796,0.000,TAKEOFF
1775850571.622,-0.267,-0.801,528.710,0.511,0.315,0.550,11.793,0.000,TAKEOFF
1775850571.945,-0.192,-0.518,530.180,0.395,0.452,0.550,11.791,0.000,TAKEOFF
1775850572.271,-0.038,-0.268,531.650,0.243,0.548,0.550,11.789,0.000,TAKEOFF
1775850572.596,0.182,-0.073,533.120,0.070,0.596,0.550,11.787,0.000,TAKEOFF
1775850572.923,0.447,0.048,534.590,-0.109,0.590,0.550,11.785,0.000,TAKEOFF
1775850573.247,0.734,0.083,536.060,-0.278,0.532,0.550,11.783,0.000,TAKEOFF
1775850573.574,1.021,0.029,537.530,-0.423,0.426,0.550,11.781,0.000,TAKEOFF
1775850573.903,1.281,-0.108,539.000,-0.530,0.282,0.550,11.778,0.000,TAKEOFF
1775850574.227,1.491,-0.314,540.470,-0.589,0.112,0.550,11.776,0.000,TAKEOFF
1775850574.554,1.631,-0.570,541.940,-0.596,-0.067,0.550,11.774,0.000,TAKEOFF
1775850574.878,1.687,-0.855,543.410,-0.550,-0.240,0.550,11.772,0.000,TAKEOFF
1775850575.204,1.653,-1.144,544.880,-0.454,-0.392,0.550,11.770,0.000,TAKEOFF
1775850575.531,1.535,-1.412,546.350,-0.318,-0.509,0.550,11.768,0.000,TAKEOFF
1775850575.857,1.343,-1.636,547.820,-0.154,-0.580,0.550,11.766,0.000,TAKEOFF
1775850576.184,1.097,-1.794,549.290,0.024,-0.600,0.550,11.763,0.000,TAKEOFF
1775850576.510,0.818,-1.871,550.760,0.200,-0.566,0.550,11.761,0.000,TAKEOFF
1775850576.835,0.528,-1.858,552.230,0.359,-0.481,0.550,11.759,0.000,TAKEOFF
1775850577.161,0.252,-1.759,553.700,0.485,-0.354,0.550,11.757,0.000,TAKEOFF
1775850577.490,0.015,-1.583,555.170,0.568,-0.194,0.550,11.755,0.000,TAKEOFF
1775850577.813,-0.160,-1.348,556.640,0.600,-0.018,0.550,11.753,0.000,TAKEOFF
1775850578.139,-0.257,-1.074,558.110,0.578,0.160,0.550,11.751,0.000,TAKEOFF
1775850578.465,-0.265,-0.785,559.580,0.505,0.324,0.550,11.748,0.000,TAKEOFF
1775850578.791,-0.186,-0.503,561.050,0.387,0.459,0.550,11.746,0.000,TAKEOFF
1775850579.118,-0.027,-0.255,562.520,0.234,0.552,0.550,11.744,0.000,TAKEOFF
1775850579.446,0.196,-0.064,563.990,0.060,0.597,0.550,11.742,0.000,TAKEOFF
1775850579.775,0.462,0.052,565.460,-0.119,0.588,0.550,11.740,0.000,TAKEOFF
1775850580.103,0.751,0.082,566.930,-0.287,0.527,0.550,11.738,0.000,TAKEOFF
1775850580.426,1.036,0.023,568.400,-0.430,0.418,0.550,11.736,0.000,TAKEOFF
1775850580.747,1.294,-0.118,569.870,-0.534,0.273,0.550,11.733,0.000,TAKEOFF
1775850581.074,1.501,-0.328,571.340,-0.591,0.102,0.550,11.731,0.000,TAKEOFF
1775850581.401,1.637,-0.586,572.810,-0.595,-0.077,0.550,11.729,0.000,TAKEOFF
1775850581.727,1.687,-0.871,574.280,-0.546,-0.249,0.550,11.727,0.000,TAKEOFF
1775850582.054,1.649,-1.160,575.750,-0.448,-0.399,0.550,11.725,0.000,TAKEOFF
1775850582.382,1.526,-1.426,577.220,-0.310,-0.514,0.550,11.723,0.000,TAKEOFF
1775850582.709,1.331,-1.647,578.690,-0.144,-0.582,0.550,11.721,0.000,TAKEOFF
1775850583.034,1.082,-1.801,580.160,0.035,-0.599,0.550,11.718,0.000,TAKEOFF
1775850583.361,0.801,-1.872,581.630,0.210,-0.562,0.550,11.716,0.000,TAKEOFF
1775850583.689,0.511,-1.855,583.100,0.367,-0.475,0.550,11.714,0.000,TAKEOFF
1775850584.015,0.237,-1.751,584.570,0.491,-0.345,0.550,11.712,0.000,TAKEOFF
1775850584.341,0.004,-1.572,586.040,0.571,-0.185,0.550,11.710,0.000,TAKEOFF
1775850584.668,-0.168,-1.334,587.510,0.600,-0.008,0.550,11.708,0.000,TAKEOFF
1775850584.993,-0.259,-1.058,588.980,0.576,0.170,0.550,11.706,0.000,TAKEOFF
1775850585.321,-0.263,-0.768,590.450,0.500,0.332,0.550,11.703,0.000,TAKEOFF
1775850585.646,-0.179,-0.488,591.920,0.379,0.465,0.550,11.701,0.000,TAKEOFF
1775850585.974,-0.016,-0.243,593.390,0.225,0.556,0.550,11.699,0.000,TAKEOFF
1775850586.300,0.210,-0.055,594.860,0.050,0.598,0.550,11.697,0.000,TAKEOFF
1775850586.626,0.478,0.057,596.330,-0.129,0.586,0.550,11.695,0.000,TAKEOFF
1775850586.952,0.767,0.081,597.800,-0.296,0.522,0.550,11.693,0.000,TAKEOFF
1775850587.278,1.052,0.017,599.270,-0.437,0.411,0.550,11.691,0.000,TAKEOFF
1775850587.606,1.308,-0.128,600.740,-0.539,0.264,0.550,11.688,0.000,TAKEOFF
1775850587.931,1.511,-0.341,602.210,-0.593,0.093,0.550,11.686,0.000,TAKEOFF
1775850588.258,1.642,-0.601,603.680,-0.594,-0.087,0.550,11.684,0.000,TAKEOFF
1775850588.582,1.687,-0.887,605.150,-0.542,-0.258,0.550,11.682,0.000,TAKEOFF
1775850588.907,1.644,-1.175,606.620,-0.441,-0.407,0.550,11.680,0.000,TAKEOFF
1775850589.233,1.517,-1.440,608.090,-0.301,-0.519,0.550,11.678,0.000,TAKEOFF
1775850589.558,1.318,-1.658,609.560,-0.134,-0.585,0.550,11.676,0.000,TAKEOFF
1775850589.880,1.067,-1.807,611.030,0.045,-0.598,0.550,11.673,0.000,TAKEOFF
1775850590.206,0.785,-1.874,612.500,0.219,-0.558,0.550,11.671,0.000,TAKEOFF
1775850590.532,0.495,-1.851,613.970,0.375,-0.469,0.550,11.669,0.000,TAKEOFF
1775850590.858,0.223,-1.743,615.440,0.496,-0.337,0.550,11.667,0.000,TAKEOFF
1775850591.185,-0.008,-1.560,616.910,0.574,-0.175,0.550,11.665,0.000,TAKEOFF
1775850591.512,-0.175,-1.319,618.380,0.600,0.002,0.550,11.663,0.000,TAKEOFF
1775850591.839,-0.262,-1.042,619.850,0.573,0.179,0.550,11.660,0.000,TAKEOFF
1775850592.167,-0.260,-0.752,621.320,0.494,0.341,0.550,11.658,0.000,TAKEOFF
1775850592.493,-0.172,-0.473,622.790,0.371,0.471,0.550,11.656,0.000,TAKEOFF
1775850592.820,-0.005,-0.231,624.260,0.215,0.560,0.550,11.654,0.000,TAKEOFF
1775850593.147,0.224,-0.047,625.730,0.040,0.599,0.550,11.652,0.000,TAKEOFF
1775850593.472,0.494,0.060,627.200,-0.138,0.584,0.550,11.650,0.000,TAKEOFF
1775850593.797,0.783,0.080,628.670,-0.305,0.517,0.550,11.648,0.000,TAKEOFF
1775850594.123,1.067,0.011,630.140,-0.444,0.404,0.550,11.645,0.000,TAKEOFF
1775850594.451,1.321,-0.139,631.610,-0.543,0.254,0.550,11.643,0.000,TAKEOFF
1775850594.777,1.520,-0.354,633.080,-0.594,0.083,0.550,11.641,0.000,TAKEOFF
1775850595.104,1.647,-0.617,634.550,-0.592,-0.097,0.550,11.639,0.000,TAKEOFF
1775850595.431,1.687,-0.904,636.020,-0.537,-0.267,0.550,11.637,0.000,TAKEOFF
1775850595.757,1.639,-1.191,637.490,-0.434,-0.414,0.550,11.635,0.000,TAKEOFF
1775850596.083,1.507,-1.454,638.960,-0.292,-0.524,0.550,11.633,0.000,TAKEOFF
1775850596.406,1.305,-1.668,640.430,-0.124,-0.587,0.550,11.630,0.000,TAKEOFF
1775850596.731,1.052,-1.813,641.900,0.055,-0.598,0.550,11.628,0.000,TAKEOFF
1775850597.057,0.769,-1.875,643.370,0.229,-0.555,0.550,11.626,0.000,TAKEOFF
1775850597.383,0.479,-1.847,644.840,0.382,-0.462,0.550,11.624,0.000,TAKEOFF
1775850597.708,0.209,-1.734,646.310,0.502,-0.329,0.550,11.622,0.000,TAKEOFF
1775850598.032,-0.019,-1.547,647.780,0.577,-0.166,0.550,11.620,0.000,TAKEOFF
1775850598.359,-0.182,-1.304,649.250,0.600,0.012,0.550,11.618,0.000,TAKEOFF
1775850598.686,-0.264,-1.026,650.720,0.569,0.189,0.550,11.615,0.000,TAKEOFF
1775850599.011,-0.258,-0.736,652.190,0.488,0.349,0.550,11.613,0.000,TAKEOFF
1775850599.336,-0.164,-0.459,653.660,0.363,0.477,0.550,11.611,0.000,TAKEOFF
1775850599.664,0.007,-0.219,655.130,0.206,0.564,0.550,11.609,0.000,TAKEOFF
1775850599.991,0.238,-0.039,656.600,0.030,0.599,0.550,11.607,0.000,TAKEOFF
1775850600.318,0.510,0.064,658.070,-0.148,0.581,0.550,11.605,0.000,TAKEOFF
1775850600.646,0.800,0.078,659.540,-0.313,0.512,0.550,11.603,0.000,TAKEOFF
1775850600.970,1.082,0.005,661.010,-0.451,0.396,0.550,11.600,0.000,TAKEOFF
1775850601.296,1.333,-0.149,662.480,-0.548,0.245,0.550,11.598,0.000,TAKEOFF
1775850601.622,1.529,-0.368,663.950,-0.596,0.073,0.550,11.596,0.000,TAKEOFF
1775850601.947,1.651,-0.632,665.420,-0.590,-0.107,0.550,11.594,0.000,TAKEOFF
1775850602.274,1.687,-0.920,666.890,-0.533,-0.276,0.550,11.592,0.000,TAKEOFF
1775850602.601,1.634,-1.207,668.360,-0.427,-0.421,0.550,11.590,0.000,TAKEOFF
1775850602.925,1.498,-1.467,669.830,-0.283,-0.529,0.550,11.588,0.000,TAKEOFF
1775850603.254,1.292,-1.678,671.300,-0.115,-0.589,0.550,11.585,0.000,TAKEOFF
1775850603.580,1.037,-1.819,672.770,0.065,-0.597,0.550,11.583,0.000,TAKEOFF
1775850603.907,0.753,-1.876,674.240,0.238,-0.551,0.550,11.581,0.000,TAKEOFF
1775850604.234,0.464,-1.843,675.710,0.390,-0.456,0.550,11.579,0.000,TAKEOFF
1775850604.562,0.195,-1.726,677.180,0.507,-0.320,0.550,11.577,0.000,TAKEOFF
1775850604.888,-0.030,-1.535,678.650,0.579,-0.156,0.550,11.575,0.000,TAKEOFF
1775850605.214,-0.189,-1.290,680.120,0.600,0.022,0.550,11.573,0.000,TAKEOFF
1775850605.540,-0.266,-1.010,681.590,0.566,0.198,0.550,11.570,0.000,TAKEOFF
1775850605.865,-0.255,-0.720,683.060,0.482,0.357,0.550,11.568,0.000,TAKEOFF
1775850606.191,-0.156,-0.444,684.530,0.355,0.484,0.550,11.566,0.000,TAKEOFF
1775850606.520,0.018,-0.207,686.000,0.196,0.567,0.550,11.564,0.000,TAKEOFF
1775850606.847,0.253,-0.031,687.470,0.020,0.600,0.550,11.562,0.000,TAKEOFF
1775850607.175,0.526,0.067,688.940,-0.158,0.579,0.550,11.560,0.000,TAKEOFF
1775850607.503,0.816,0.076,690.410,-0.322,0.506,0.550,11.558,0.000,TAKEOFF
1775850607.828,1.097,-0.002,691.880,-0.457,0.389,0.550,11.555,0.000,TAKEOFF
1775850608.153,1.346,-0.160,693.350,-0.552,0.236,0.550,11.553,0.000,TAKEOFF
1775850608.477,1.538,-0.382,694.820,-0.597,0.063,0.550,11.551,0.000,TAKEOFF
1775850608.803,1.656,-0.648,696.290,-0.589,-0.117,0.550,11.549,0.000,TAKEOFF
1775850609.127,1.686,-0.936,697.760,-0.528,-0.285,0.550,11.547,0.000,TAKEOFF
1775850609.454,1.628,-1.222,699.230,-0.420,-0.429,0.550,11.545,0.000,TAKEOFF
1775850609.779,1.488,-1.481,700.700,-0.275,-0.534,0.550,11.543,0.000,TAKEOFF
1775850610.105,1.279,-1.688,702.170,-0.105,-0.591,0.550,11.540,0.000,TAKEOFF
1775850610.433,1.021,-1.824,703.640,0.075,-0.595,0.550,11.538,0.000,TAKEOFF
1775850610.760,0.736,-1.876,705.110,0.247,-0.547,0.550,11.536,0.000,TAKEOFF
1775850611.086,0.448,-1.839,706.580,0.398,-0.449,0.550,11.534,0.000,TAKEOFF
1775850611.412,0.181,-1.717,708.050,0.513,-0.312,0.550,11.532,0.000,TAKEOFF
1775850611.739,-0.041,-1.523,709.520,0.582,-0.146,0.550,11.530,0.000,TAKEOFF
1775850612.066,-0.196,-1.275,710.990,0.599,0.032,0.550,11.528,0.000,TAKEOFF
1775850612.393,-0.268,-0.994,712.460,0.563,0.208,0.550,11.525,0.000,TAKEOFF
1775850612.719,-0.251,-0.704,713.930,0.476,0.365,0.550,11.523,0.000,TAKEOFF
1775850613.046,-0.149,-0.429,715.400,0.347,0.489,0.550,11.521,0.000,TAKEOFF
1775850613.373,0.030,-0.195,716.870,0.187,0.570,0.550,11.519,0.000,TAKEOFF
1775850613.700,0.267,-0.023,718.340,0.010,0.600,0.550,11.517,0.000,TAKEOFF
1775850614.021,0.542,0.070,719.810,-0.168,0.576,0.550,11.515,0.000,TAKEOFF
1775850614.347,0.832,0.074,721.280,-0.330,0.501,0.550,11.512,0.000,TAKEOFF
1775850614.673,1.112,-0.009,722.750,-0.464,0.381,0.550,11.510,0.000,TAKEOFF
1775850615.001,1.358,-0.171,724.220,-0.555,0.227,0.550,11.508,0.000,TAKEOFF
1775850615.326,1.547,-0.396,725.690,-0.598,0.052,0.550,11.506,0.000,TAKEOFF
1775850615.656,1.660,-0.664,727.160,-0.587,-0.126,0.550,11.504,0.000,TAKEOFF
1775850615.983,1.685,-0.953,728.630,-0.523,-0.294,0.550,11.502,0.000,TAKEOFF
1775850616.308,1.622,-1.238,730.100,-0.413,-0.436,0.550,11.500,0.000,TAKEOFF
1775850616.633,1.478,-1.494,731.570,-0.266,-0.538,0.550,11.497,0.000,TAKEOFF
1775850616.960,1.266,-1.698,733.040,-0.095,-0.592,0.550,11.495,0.000,TAKEOFF
1775850617.288,1.006,-1.830,734.510,0.085,-0.594,0.550,11.493,0.000,TAKEOFF
1775850617.616,0.720,-1.876,735.980,0.256,-0.542,0.550,11.491,0.000,TAKEOFF
1775850617.943,0.432,-1.834,737.450,0.405,-0.442,0.550,11.489,0.000,TAKEOFF
1775850618.271,0.167,-1.708,738.920,0.518,-0.303,0.550,11.487,0.000,TAKEOFF
1775850618.594,-0.052,-1.510,740.390,0.584,-0.136,0.550,11.485,0.000,TAKEOFF
1775850618.919,-0.202,-1.260,741.860,0.598,0.042,0.550,11.482,0.000,TAKEOFF
1775850619.250,-0.269,-0.978,743.330,0.559,0.217,0.550,11.480,0.000,TAKEOFF
1775850619.578,-0.248,-0.688,744.800,0.470,0.373,0.550,11.478,0.000,TAKEOFF
1775850619.903,-0.140,-0.415,746.270,0.339,0.495,0.550,11.476,0.000,TAKEOFF
1775850620.232,0.042,-0.184,747.740,0.177,0.573,0.550,11.474,0.000,TAKEOFF
1775850620.559,0.282,-0.016,749.210,-0.000,0.600,0.550,11.472,0.000,TAKEOFF
1775850620.884,0.558,0.072,750.680,-0.177,0.573,0.550,11.470,0.000,TAKEOFF
1775850621.212,0.848,0.072,752.150,-0.339,0.495,0.550,11.467,0.000,TAKEOFF
1775850621.537,1.127,-0.016,753.620,-0.470,0.373,0.550,11.465,0.000,TAKEOFF
1775850621.864,1.371,-0.182,755.090,-0.559,0.217,0.550,11.463,0.000,TAKEOFF
1775850622.190,1.555,-0.410,756.560,-0.598,0.042,0.550,11.461,0.000,TAKEOFF
1775850622.516,1.663,-0.680,758.030,-0.584,-0.136,0.550,11.459,0.000,TAKEOFF
1775850622.841,1.684,-0.969,759.500,-0.518,-0.303,0.550,11.457,0.000,TAKEOFF
1775850623.168,1.616,-1.253,760.970,-0.405,-0.442,0.550,11.455,0.000,TAKEOFF
1775850623.490,1.467,-1.507,762.440,-0.256,-0.542,0.550,11.452,0.000,TAKEOFF
1775850623.817,1.252,-1.707,763.910,-0.085,-0.594,0.550,11.450,0.000,TAKEOFF
1775850624.145,0.990,-1.835,765.380,0.095,-0.592,0.550,11.448,0.000,TAKEOFF
1775850624.471,0.704,-1.876,766.850,0.266,-0.538,0.550,11.446,0.000,TAKEOFF
1775850624.798,0.416,-1.829,768.320,0.413,-0.436,0.550,11.444,0.000,TAKEOFF
1775850625.124,0.153,-1.698,769.790,0.523,-0.294,0.550,11.442,0.000,TAKEOFF
1775850625.453,-0.062,-1.497,771.260,0.587,-0.126,0.550,11.440,0.000,TAKEOFF
1775850625.778,-0.208,-1.244,772.730,0.598,0.053,0.550,11.437,0.000,TAKEOFF
1775850626.106,-0.271,-0.961,774.200,0.555,0.227,0.550,11.435,0.000,TAKEOFF
1775850626.433,-0.244,-0.672,775.670,0.464,0.381,0.550,11.433,0.000,TAKEOFF
1775850626.760,-0.132,-0.401,777.140,0.330,0.501,0.550,11.431,0.000,TAKEOFF
1775850627.084,0.054,-0.172,778.610,0.168,0.576,0.550,11.429,0.000,TAKEOFF
1775850627.410,0.296,-0.008,780.080,-0.010,0.600,0.550,11.427,0.000,TAKEOFF
1775850627.736,0.574,0.075,781.550,-0.187,0.570,0.550,11.425,0.000,TAKEOFF
1775850628.065,0.864,0.069,783.020,-0.347,0.489,0.550,11.422,0.000,TAKEOFF
1775850628.393,1.142,-0.023,784.490,-0.476,0.365,0.550,11.420,0.000,TAKEOFF
1775850628.720,1.383,-0.193,785.960,-0.563,0.208,0.550,11.418,0.000,TAKEOFF
1775850629.046,1.564,-0.424,787.430,-0.599,0.032,0.550,11.416,0.000,TAKEOFF
1775850629.373,1.667,-0.696,788.900,-0.582,-0.146,0.550,11.414,0.000,TAKEOFF
1775850629.703,1.683,-0.985,790.370,-0.513,-0.312,0.550,11.412,0.000,TAKEOFF
1775850630.026,1.610,-1.268,791.840,-0.398,-0.449,0.550,11.410,0.000,TAKEOFF
1775850630.352,1.457,-1.520,793.310,-0.247,-0.547,0.550,11.407,0.000,TAKEOFF
1775850630.677,1.239,-1.717,794.780,-0.075,-0.595,0.550,11.405,0.000,TAKEOFF
1775850631.000,0.975,-1.839,796.250,0.105,-0.591,0.550,11.403,0.000,TAKEOFF
1775850631.325,0.687,-1.876,797.720,0.275,-0.534,0.550,11.401,0.000,TAKEOFF
1775850631.649,0.401,-1.824,799.190,0.420,-0.429,0.550,11.399,0.000,TAKEOFF
1775850631.973,0.139,-1.689,800.660,0.528,-0.285,0.550,11.397,0.000,TAKEOFF
1775850632.297,-0.072,-1.484,802.130,0.589,-0.117,0.550,11.395,0.000,TAKEOFF
1775850632.623,-0.214,-1.229,803.600,0.597,0.063,0.550,11.392,0.000,TAKEOFF
1775850632.949,-0.272,-0.945,805.070,0.552,0.236,0.550,11.390,0.000,TAKEOFF
1775850633.272,-0.240,-0.656,806.540,0.457,0.389,0.550,11.388,0.000,TAKEOFF
1775850633.598,-0.123,-0.387,808.010,0.322,0.506,0.550,11.386,0.000,TAKEOFF
1775850633.921,0.066,-0.161,809.480,0.158,0.579,0.550,11.384,0.000,TAKEOFF
1775850634.244,0.311,-0.001,810.950,-0.020,0.600,0.550,11.382,0.000,TAKEOFF
1775850634.568,0.590,0.077,812.420,-0.196,0.567,0.550,11.379,0.000,TAKEOFF
1775850634.895,0.881,0.066,813.890,-0.355,0.484,0.550,11.377,0.000,TAKEOFF
1775850635.221,1.157,-0.031,815.360,-0.482,0.357,0.550,11.375,0.000,TAKEOFF
1775850635.548,1.395,-0.205,816.830,-0.566,0.198,0.550,11.373,0.000,TAKEOFF
1775850635.874,1.572,-0.439,818.300,-0.600,0.022,0.550,11.371,0.000,TAKEOFF
1775850636.200,1.670,-0.712,819.770,-0.579,-0.156,0.550,11.369,0.000,TAKEOFF
1775850636.528,1.681,-1.001,821.240,-0.507,-0.320,0.550,11.367,0.000,TAKEOFF
1775850636.851,1.603,-1.283,822.710,-0.390,-0.456,0.550,11.364,0.000,TAKEOFF
1775850637.180,1.446,-1.532,824.180,-0.238,-0.551,0.550,11.362,0.000,TAKEOFF
1775850637.506,1.225,-1.726,825.650,-0.065,-0.597,0.550,11.360,0.000,TAKEOFF
1775850637.831,0.959,-1.844,827.120,0.115,-0.589,0.550,11.358,0.000,TAKEOFF
1775850638.156,0.671,-1.875,828.590,0.283,-0.529,0.550,11.356,0.000,TAKEOFF
1775850638.487,0.385,-1.818,830.060,0.427,-0.421,0.550,11.354,0.000,TAKEOFF
1775850638.814,0.126,-1.679,831.530,0.533,-0.276,0.550,11.352,0.000,TAKEOFF
1775850639.143,-0.082,-1.471,833.000,0.590,-0.107,0.550,11.349,0.000,TAKEOFF
1775850639.469,-0.219,-1.214,834.470,0.596,0.073,0.550,11.347,0.000,TAKEOFF
1775850639.798,-0.272,-0.929,835.940,0.548,0.245,0.550,11.345,0.000,TAKEOFF
1775850640.126,-0.236,-0.640,837.410,0.451,0.396,0.550,11.343,0.000,TAKEOFF
1775850640.451,-0.115,-0.373,838.880,0.313,0.512,0.550,11.341,0.000,TAKEOFF
1775850640.778,0.079,-0.150,840.350,0.148,0.581,0.550,11.339,0.000,TAKEOFF
1775850641.104,0.326,0.005,841.820,-0.030,0.599,0.550,11.337,0.000,TAKEOFF
1775850641.430,0.607,0.079,843.290,-0.206,0.564,0.550,11.334,0.000,TAKEOFF
1775850641.757,0.897,0.063,844.760,-0.363,0.477,0.550,11.332,0.000,TAKEOFF
1775850642.085,1.171,-0.039,846.230,-0.488,0.349,0.550,11.330,0.000,TAKEOFF
1775850642.412,1.406,-0.216,847.700,-0.569,0.189,0.550,11.328,0.000,TAKEOFF
1775850642.739,1.579,-0.453,849.170,-0.600,0.012,0.550,11.326,0.000,TAKEOFF
1775850643.067,1.673,-0.728,850.640,-0.577,-0.166,0.550,11.324,0.000,TAKEOFF
1775850643.394,1.679,-1.018,852.110,-0.502,-0.329,0.550,11.322,0.000,TAKEOFF
1775850643.722,1.597,-1.298,853.580,-0.382,-0.462,0.550,11.319,0.000,TAKEOFF
1775850644.049,1.435,-1.545,855.050,-0.229,-0.555,0.550,11.317,0.000,TAKEOFF
1775850644.374,1.211,-1.734,856.520,-0.055,-0.598,0.550,11.315,0.000,TAKEOFF
1775850644.701,0.943,-1.848,857.990,0.124,-0.587,0.550,11.313,0.000,TAKEOFF
1775850645.028,0.655,-1.875,859.460,0.292,-0.524,0.550,11.311,0.000,TAKEOFF
1775850645.355,0.370,-1.813,860.930,0.434,-0.414,0.550,11.309,0.000,TAKEOFF
1775850645.684,0.113,-1.669,862.400,0.537,-0.267,0.550,11.307,0.000,TAKEOFF
1775850646.011,-0.092,-1.458,863.870,0.592,-0.097,0.550,11.304,0.000,TAKEOFF
1775850646.339,-0.225,-1.198,865.340,0.594,0.083,0.550,11.302,0.000,TAKEOFF
1775850646.664,-0.272,-0.912,866.810,0.543,0.255,0.550,11.300,0.000,TAKEOFF
1775850646.991,-0.231,-0.624,868.280,0.444,0.404,0.550,11.298,0.000,TAKEOFF
1775850647.318,-0.106,-0.359,869.750,0.305,0.517,0.550,11.296,0.000,TAKEOFF
1775850647.646,0.091,-0.140,871.220,0.138,0.584,0.550,11.294,0.000,TAKEOFF
1775850647.973,0.341,0.012,872.690,-0.040,0.599,0.550,11.292,0.000,TAKEOFF
1775850648.303,0.623,0.080,874.160,-0.215,0.560,0.550,11.289,0.000,TAKEOFF
1775850648.627,0.913,0.060,875.630,-0.371,0.471,0.550,11.287,0.000,TAKEOFF
1775850648.954,1.186,-0.047,877.100,-0.494,0.341,0.550,11.285,0.000,TAKEOFF
1775850649.281,1.418,-0.228,878.570,-0.573,0.179,0.550,11.283,0.000,TAKEOFF
1775850649.608,1.587,-0.468,880.040,-0.600,0.002,0.550,11.281,0.000,TAKEOFF
1775850649.938,1.676,-0.744,881.510,-0.574,-0.175,0.550,11.279,0.000,TAKEOFF
1775850650.262,1.676,-1.034,882.980,-0.496,-0.337,0.550,11.277,0.000,TAKEOFF
1775850650.588,1.589,-1.313,884.450,-0.375,-0.469,0.550,11.274,0.000,TAKEOFF
1775850650.914,1.424,-1.557,885.920,-0.219,-0.558,0.550,11.272,0.000,TAKEOFF
1775850651.241,1.197,-1.743,887.390,-0.045,-0.598,0.550,11.270,0.000,TAKEOFF
1775850651.569,0.927,-1.852,888.860,0.134,-0.585,0.550,11.268,0.000,TAKEOFF
