time,sim_t,target_x,target_y,target_z,err_x,err_y,err_z,pid_pitch,pid_roll,pid_thrust,wind_x,wind_y,Kp,Ki,Kd
1776375855.002,1.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375855.437,2.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375855.869,2.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375856.305,2.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375856.739,3.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375857.174,3.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375857.608,4.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375858.040,4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375858.478,4.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375858.909,5.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375859.345,5.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375859.775,6.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375860.209,6.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375860.643,6.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375861.078,7.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375861.511,7.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375861.947,8.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375862.382,8.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375862.817,8.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375863.251,9.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375863.685,9.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375864.117,10.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375864.550,10.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375864.987,10.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375865.420,11.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375865.854,11.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,2.1,0.9,1.0
1776375866.292,12.0,0.000,0.000,100.000,0.000,0.000,99.922,0.000,0.000,0.700,0.000,0.000,2.1,0.9,1.0
1776375866.722,12.4,0.000,0.000,100.000,0.000,0.000,98.086,0.000,0.000,0.900,0.000,0.000,2.1,0.9,1.0
1776375867.155,12.8,0.000,0.000,100.000,0.000,0.000,93.959,0.000,0.000,0.900,0.000,0.000,2.1,0.9,1.0
1776375867.590,13.2,0.000,0.000,100.000,0.000,0.000,87.718,0.000,0.000,0.900,0.000,0.000,2.1,0.9,1.0
1776375868.026,13.6,0.000,0.000,100.000,0.000,0.000,79.526,0.000,0.000,0.900,0.000,0.000,2.1,0.9,1.0
1776375868.458,14.0,0.000,0.000,100.000,0.000,0.000,69.536,0.000,0.000,0.900,0.000,0.000,2.1,0.9,1.0
1776375868.894,14.4,0.000,0.000,100.000,0.000,0.000,57.887,0.000,0.000,0.900,0.000,0.000,2.1,0.9,1.0
1776375869.326,14.8,0.000,0.000,100.000,0.000,0.000,47.014,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375869.760,15.2,0.000,0.000,100.000,0.000,0.000,38.201,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375870.193,15.6,0.000,0.000,100.000,0.000,0.000,31.266,0.000,0.000,0.362,0.000,0.000,2.1,0.9,1.0
1776375870.627,16.0,0.000,0.000,100.000,0.000,0.000,25.657,0.000,0.000,0.323,0.000,0.000,2.1,0.9,1.0
1776375871.066,16.4,0.000,0.000,100.000,0.000,0.000,21.036,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375871.501,16.8,0.000,0.000,100.000,0.000,0.000,17.243,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375871.936,17.2,0.000,0.000,100.000,0.000,0.000,14.131,0.000,0.000,0.301,0.000,0.000,2.1,0.9,1.0
1776375872.369,17.6,0.000,0.000,100.000,0.000,0.000,11.559,0.000,0.000,0.363,0.000,0.000,2.1,0.9,1.0
1776375872.805,18.0,0.000,0.000,100.000,0.000,0.000,9.450,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375873.240,18.4,0.000,0.000,100.000,0.000,0.000,7.714,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375873.672,18.8,0.000,0.000,100.000,0.000,0.000,6.322,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375874.104,19.2,0.000,0.000,100.000,0.000,0.000,5.160,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375874.535,19.6,0.000,0.000,100.000,0.000,0.000,4.204,0.000,0.000,0.325,0.000,0.000,2.1,0.9,1.0
1776375874.968,20.0,0.000,0.000,100.000,0.000,0.000,3.421,0.000,0.000,0.316,0.000,0.000,2.1,0.9,1.0
1776375875.401,20.4,0.000,0.000,100.000,0.000,0.000,2.769,0.000,0.000,0.347,0.000,0.000,2.1,0.9,1.0
1776375875.832,20.8,0.000,0.000,100.000,0.000,0.000,2.241,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375876.263,21.2,0.000,0.000,100.000,0.000,0.000,1.812,0.000,0.000,0.300,0.000,0.000,2.1,0.9,1.0
1776375876.698,21.6,0.000,0.000,100.000,0.000,0.000,1.441,0.000,0.000,0.377,0.000,0.000,2.1,0.9,1.0
1776375877.134,22.0,0.000,0.000,100.000,-0.001,-0.026,1.139,0.000,0.000,0.300,0.056,1.278,2.1,0.9,1.0
1776375877.569,22.4,0.000,0.000,100.000,-0.003,-0.075,0.884,-0.011,-0.267,0.300,0.056,1.278,2.1,0.9,1.0
1776375878.002,22.8,0.000,0.000,100.000,-0.004,-0.091,0.726,-0.011,-0.266,0.300,0.056,1.278,2.1,0.9,1.0
1776375878.435,23.2,0.000,0.000,100.000,-0.004,-0.090,0.556,-0.011,-0.266,0.351,0.056,1.278,2.1,0.9,1.0
1776375878.870,23.6,0.000,0.000,100.000,-0.003,-0.081,0.423,-0.011,-0.264,0.300,0.056,1.278,2.1,0.9,1.0
1776375879.304,24.0,0.000,0.000,100.000,-0.003,-0.070,0.319,-0.011,-0.263,0.300,0.056,1.278,2.1,0.9,1.0
1776375879.737,24.4,0.000,0.000,100.000,-0.003,-0.058,0.216,-0.011,-0.262,0.372,0.056,1.278,2.1,0.9,1.0
1776375880.169,24.8,0.000,0.000,100.000,-0.002,-0.048,0.136,-0.011,-0.262,0.300,0.056,1.278,2.1,0.9,1.0
1776375880.606,25.2,0.000,0.000,100.000,-0.002,-0.038,0.065,-0.011,-0.261,0.300,0.056,1.278,2.1,0.9,1.0
1776375881.041,25.6,0.000,0.000,100.000,-0.001,-0.031,0.014,-0.011,-0.260,0.300,0.056,1.278,2.1,0.9,1.0
1776375881.475,26.0,0.000,0.000,100.000,-0.001,-0.024,-0.022,-0.011,-0.260,0.300,0.056,1.278,2.1,0.9,1.0
1776375881.910,26.4,0.000,0.000,100.000,-0.001,-0.019,-0.070,-0.011,-0.260,0.300,0.056,1.278,2.1,0.9,1.0
1776375882.341,26.8,0.000,0.000,100.000,-0.001,-0.015,-0.053,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375882.772,27.2,0.000,0.000,100.000,-0.001,-0.012,-0.092,-0.011,-0.259,0.380,0.056,1.278,2.1,0.9,1.0
1776375883.226,27.6,0.000,0.000,100.000,-0.000,-0.009,-0.119,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375883.675,28.0,0.000,0.000,100.000,-0.000,-0.007,-0.150,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375884.109,28.4,0.000,0.000,100.000,-0.000,-0.006,-0.119,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375884.541,28.8,0.000,0.000,100.000,-0.000,-0.004,-0.143,-0.011,-0.259,0.371,0.056,1.278,2.1,0.9,1.0
1776375884.975,29.2,0.000,0.000,100.000,-0.000,-0.003,-0.156,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375885.410,29.6,0.000,0.000,100.000,-0.000,-0.003,-0.171,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375885.845,30.0,0.000,0.000,100.000,-0.000,-0.002,-0.192,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375886.277,30.4,0.000,0.000,100.000,-0.000,-0.002,-0.150,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375886.709,30.8,0.000,0.000,100.000,-0.000,-0.001,-0.172,-0.011,-0.259,0.388,0.056,1.278,2.1,0.9,1.0
1776375887.142,31.2,0.000,0.000,100.000,-0.000,-0.001,-0.186,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375887.575,31.6,0.000,0.000,100.000,-0.000,-0.001,-0.184,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375888.009,32.0,0.000,0.000,100.000,-0.000,-0.001,-0.201,-0.011,-0.259,0.300,0.056,1.278,2.1,0.9,1.0
1776375888.442,32.4,0.000,0.000,100.000,-0.031,-0.011,-0.157,-0.134,-0.301,0.300,0.645,1.477,2.1,0.9,1.0
1776375888.876,32.8,0.000,0.000,100.000,-0.041,-0.015,-0.176,-0.133,-0.301,0.389,0.645,1.477,2.1,0.9,1.0
1776375889.309,33.2,0.000,0.000,100.000,-0.042,-0.015,-0.189,-0.133,-0.301,0.300,0.645,1.477,2.1,0.9,1.0
1776375889.741,33.6,0.000,0.000,100.000,-0.038,-0.014,-0.184,-0.132,-0.301,0.300,0.645,1.477,2.1,0.9,1.0
1776375890.174,34.0,0.000,0.000,100.000,-0.033,-0.012,-0.199,-0.132,-0.301,0.300,0.645,1.477,2.1,0.9,1.0
1776375890.607,34.4,0.000,0.000,100.000,-0.028,-0.010,-0.158,-0.131,-0.301,0.300,0.645,1.477,2.1,0.9,1.0
1776375891.042,34.8,0.000,0.000,100.000,-0.023,-0.008,-0.168,-0.131,-0.300,0.359,0.645,1.477,2.1,0.9,1.0
1776375891.476,35.2,0.000,0.000,100.000,-0.019,-0.007,-0.170,-0.131,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375891.908,35.6,0.000,0.000,100.000,-0.015,-0.005,-0.169,-0.130,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375892.343,36.0,0.000,0.000,100.000,-0.012,-0.004,-0.166,-0.130,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375892.777,36.4,0.000,0.000,100.000,-0.009,-0.003,-0.161,-0.130,-0.300,0.311,0.645,1.477,2.1,0.9,1.0
1776375893.211,36.8,0.000,0.000,100.000,-0.007,-0.003,-0.172,-0.130,-0.300,0.371,0.645,1.477,2.1,0.9,1.0
1776375893.643,37.2,0.000,0.000,100.000,-0.006,-0.002,-0.177,-0.130,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375894.076,37.6,0.000,0.000,100.000,-0.005,-0.002,-0.184,-0.130,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375894.509,38.0,0.000,0.000,100.000,-0.004,-0.001,-0.196,-0.130,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375894.947,38.4,0.000,0.000,100.000,-0.003,-0.001,-0.154,-0.130,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375895.384,38.8,0.000,0.000,100.000,-0.002,-0.001,-0.159,-0.130,-0.300,0.347,0.645,1.477,2.1,0.9,1.0
1776375895.817,39.2,0.000,0.000,100.000,-0.002,-0.001,-0.156,-0.130,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375896.250,39.6,0.000,0.000,100.000,-0.001,-0.000,-0.151,-0.129,-0.300,0.313,0.645,1.477,2.1,0.9,1.0
1776375896.683,40.0,0.000,0.000,100.000,-0.001,-0.000,-0.161,-0.129,-0.300,0.364,0.645,1.477,2.1,0.9,1.0
1776375897.120,40.4,0.000,0.000,100.000,-0.001,-0.000,-0.162,-0.129,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375897.553,40.8,0.000,0.000,100.000,-0.001,-0.000,-0.164,-0.129,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375897.988,41.2,0.000,0.000,100.000,-0.000,-0.000,-0.167,-0.129,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375898.486,41.6,0.000,0.000,100.000,-0.000,-0.000,-0.173,-0.129,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375898.935,42.0,0.000,0.000,100.000,-0.000,-0.000,-0.185,-0.129,-0.300,0.300,0.645,1.477,2.1,0.9,1.0
1776375899.372,42.4,0.000,0.000,100.000,0.073,0.029,-0.149,0.208,-0.164,0.300,-1.023,0.821,2.1,0.9,1.0
1776375899.808,42.8,0.000,0.000,100.000,0.112,0.045,-0.141,0.217,-0.161,0.300,-1.023,0.821,2.1,0.9,1.0
1776375900.242,43.2,0.000,0.000,100.000,0.120,0.048,-0.160,0.216,-0.161,0.398,-1.023,0.821,2.1,0.9,1.0
1776375900.679,43.6,0.000,0.000,100.000,0.112,0.045,-0.173,0.214,-0.162,0.300,-1.023,0.821,2.1,0.9,1.0
1776375901.113,44.0,0.000,0.000,100.000,0.098,0.040,-0.141,0.213,-0.162,0.300,-1.023,0.821,2.1,0.9,1.0
1776375901.548,44.4,0.000,0.000,100.000,0.083,0.033,-0.136,0.212,-0.163,0.300,-1.023,0.821,2.1,0.9,1.0
1776375901.981,44.8,0.000,0.000,100.000,0.068,0.028,-0.143,0.211,-0.163,0.352,-1.023,0.821,2.1,0.9,1.0
1776375902.414,45.2,0.000,0.000,100.000,0.056,0.022,-0.141,0.210,-0.164,0.300,-1.023,0.821,2.1,0.9,1.0
1776375902.845,45.6,0.000,0.000,100.000,0.045,0.018,-0.134,0.209,-0.164,0.300,-1.023,0.821,2.1,0.9,1.0
1776375903.279,46.0,0.000,0.000,100.000,0.035,0.014,-0.144,0.208,-0.164,0.363,-1.023,0.821,2.1,0.9,1.0
1776375903.709,46.4,0.000,0.000,100.000,0.028,0.011,-0.145,0.208,-0.164,0.300,-1.023,0.821,2.1,0.9,1.0
1776375904.143,46.8,0.000,0.000,100.000,0.022,0.009,-0.147,0.208,-0.164,0.300,-1.023,0.821,2.1,0.9,1.0
1776375904.577,47.2,0.000,0.000,100.000,0.017,0.007,-0.149,0.207,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375905.011,47.6,0.000,0.000,100.000,0.014,0.005,-0.153,0.207,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375905.444,48.0,0.000,0.000,100.000,0.011,0.004,-0.161,0.207,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375905.878,48.4,0.000,0.000,100.000,0.008,0.003,-0.156,0.207,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375906.313,48.8,0.000,0.000,100.000,0.007,0.003,-0.164,0.207,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375906.744,49.2,0.000,0.000,100.000,0.005,0.002,-0.130,0.206,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375907.178,49.6,0.000,0.000,100.000,0.004,0.002,-0.122,0.206,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375907.609,50.0,0.000,0.000,100.000,0.003,0.001,-0.138,0.206,-0.165,0.384,-1.023,0.821,2.1,0.9,1.0
1776375908.040,50.4,0.000,0.000,100.000,0.002,0.001,-0.146,0.206,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375908.477,50.8,0.000,0.000,100.000,0.002,0.001,-0.152,0.206,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375908.912,51.2,0.000,0.000,100.000,0.001,0.001,-0.130,0.206,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375909.345,51.6,0.000,0.000,100.000,0.001,0.000,-0.131,0.206,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375909.776,52.0,0.000,0.000,100.000,0.001,0.000,-0.133,0.206,-0.165,0.300,-1.023,0.821,2.1,0.9,1.0
1776375910.210,52.4,0.000,0.000,100.000,-0.005,-0.020,-0.136,0.162,-0.312,0.300,-0.841,1.423,2.1,0.9,1.0
1776375910.643,52.8,0.000,0.000,100.000,-0.011,-0.039,-0.141,0.168,-0.293,0.300,-0.841,1.423,2.1,0.9,1.0
1776375911.078,53.2,0.000,0.000,100.000,-0.013,-0.044,-0.153,0.168,-0.292,0.300,-0.841,1.423,2.1,0.9,1.0
1776375911.513,53.6,0.000,0.000,100.000,-0.012,-0.042,-0.122,0.168,-0.292,0.300,-0.841,1.423,2.1,0.9,1.0
1776375911.946,54.0,0.000,0.000,100.000,-0.011,-0.038,-0.118,0.168,-0.291,0.300,-0.841,1.423,2.1,0.9,1.0
1776375912.382,54.4,0.000,0.000,100.000,-0.009,-0.032,-0.114,0.168,-0.291,0.320,-0.841,1.423,2.1,0.9,1.0
1776375912.815,54.8,0.000,0.000,100.000,-0.008,-0.027,-0.117,0.169,-0.290,0.342,-0.841,1.423,2.1,0.9,1.0
1776375913.294,55.2,0.000,0.000,100.000,-0.006,-0.022,-0.111,0.169,-0.290,0.300,-0.841,1.423,2.1,0.9,1.0
1776375913.728,55.6,0.000,0.000,100.000,-0.005,-0.017,-0.117,0.169,-0.290,0.352,-0.841,1.423,2.1,0.9,1.0
1776375914.159,56.0,0.000,0.000,100.000,-0.004,-0.014,-0.115,0.169,-0.290,0.300,-0.841,1.423,2.1,0.9,1.0
1776375914.593,56.4,0.000,0.000,100.000,-0.003,-0.011,-0.108,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375915.024,56.8,0.000,0.000,100.000,-0.003,-0.009,-0.117,0.169,-0.289,0.362,-0.841,1.423,2.1,0.9,1.0
1776375915.459,57.2,0.000,0.000,100.000,-0.002,-0.007,-0.118,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375915.892,57.6,0.000,0.000,100.000,-0.002,-0.005,-0.119,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375916.324,58.0,0.000,0.000,100.000,-0.001,-0.004,-0.119,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375916.774,58.4,0.000,0.000,100.000,-0.001,-0.003,-0.120,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375917.270,58.8,0.000,0.000,100.000,-0.001,-0.003,-0.122,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375917.797,59.2,0.000,0.000,100.000,-0.001,-0.002,-0.125,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375918.239,59.6,0.000,0.000,100.000,-0.000,-0.002,-0.132,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375918.673,60.0,0.000,0.000,100.000,-0.000,-0.001,-0.134,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375919.104,60.4,0.000,0.000,100.000,-0.000,-0.001,-0.119,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375919.534,60.8,0.000,0.000,100.000,-0.000,-0.001,-0.126,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375919.968,61.2,0.000,0.000,100.000,-0.000,-0.001,-0.132,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375920.402,61.6,0.000,0.000,100.000,-0.000,-0.000,-0.107,0.169,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375920.836,62.0,50.000,0.000,100.000,49.527,-0.000,-0.106,0.800,-0.289,0.300,-0.841,1.423,2.1,0.9,1.0
1776375921.271,62.4,50.000,0.000,100.000,48.572,0.005,-0.104,0.800,-0.289,0.300,-0.432,1.179,2.1,0.9,1.0
1776375921.706,62.8,50.000,0.000,100.000,47.286,0.015,-0.098,0.800,-0.236,0.300,-0.432,1.179,2.1,0.9,1.0
1776375922.137,63.2,50.000,0.000,100.000,45.810,0.018,-0.098,0.800,-0.236,0.334,-0.432,1.179,2.1,0.9,1.0
1776375922.571,63.6,50.000,0.000,100.000,44.235,0.018,-0.090,0.800,-0.237,0.300,-0.432,1.179,2.1,0.9,1.0
1776375923.006,64.0,50.000,0.000,100.000,42.609,0.016,-0.110,0.800,-0.237,0.402,-0.432,1.179,2.1,0.9,1.0
1776375923.442,64.4,50.000,0.000,100.000,40.956,0.014,-0.124,0.800,-0.237,0.300,-0.432,1.179,2.1,0.9,1.0
1776375923.874,64.8,50.000,50.000,100.000,39.289,49.740,-0.081,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375924.308,65.2,50.000,50.000,100.000,37.615,48.441,-0.091,0.800,0.800,0.361,-0.432,1.179,2.1,0.9,1.0
1776375924.743,65.6,50.000,50.000,100.000,35.936,46.548,-0.093,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375925.179,66.0,50.000,50.000,100.000,34.256,44.345,-0.094,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375925.616,66.4,50.000,50.000,100.000,32.575,41.980,-0.094,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375926.052,66.8,50.000,50.000,100.000,30.893,39.531,-0.093,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375926.488,67.2,50.000,50.000,100.000,29.211,37.037,-0.087,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375926.923,67.6,50.000,50.000,100.000,27.529,34.521,-0.088,0.800,0.800,0.332,-0.432,1.179,2.1,0.9,1.0
1776375927.355,68.0,50.000,50.000,100.000,25.846,31.992,-0.080,0.800,0.800,0.304,-0.432,1.179,2.1,0.9,1.0
1776375927.788,68.4,50.000,50.000,100.000,24.164,29.458,-0.097,0.800,0.800,0.391,-0.432,1.179,2.1,0.9,1.0
1776375928.223,68.8,50.000,50.000,100.000,22.481,26.920,-0.108,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375928.656,69.2,50.000,50.000,100.000,20.799,24.380,-0.096,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375929.090,69.6,50.000,50.000,100.000,19.117,21.840,-0.106,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375929.525,70.0,50.000,50.000,100.000,17.434,19.299,-0.099,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375929.959,70.4,50.000,50.000,100.000,15.752,16.757,-0.112,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375930.395,70.8,50.000,50.000,100.000,14.069,14.216,-0.075,0.800,0.800,0.300,-0.432,1.179,2.1,0.9,1.0
1776375930.829,71.2,50.000,50.000,100.000,12.387,11.675,-0.074,0.800,0.800,0.324,-0.432,1.179,2.1,0.9,1.0
1776375931.263,71.6,50.000,50.000,100.000,10.705,9.133,-0.074,0.800,0.800,0.329,-0.432,1.179,2.1,0.9,1.0
1776375931.696,72.0,50.000,50.000,100.000,9.022,6.592,-0.071,0.800,0.800,0.314,-0.432,1.179,2.1,0.9,1.0
1776375932.132,72.4,50.000,50.000,100.000,7.340,4.050,-0.080,0.800,0.800,0.361,-0.432,1.179,2.1,0.9,1.0
1776375932.568,72.8,50.000,50.000,100.000,5.638,1.962,-0.081,0.800,0.800,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375933.002,73.2,50.000,50.000,100.000,3.918,0.328,-0.081,0.800,0.800,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375933.436,73.6,50.000,50.000,100.000,2.188,-0.899,-0.080,0.800,0.163,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375933.908,74.0,50.000,50.000,100.000,0.452,-1.400,-0.075,0.800,0.160,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375934.344,74.4,50.000,50.000,100.000,-0.918,-1.500,-0.075,-0.067,0.173,0.331,-0.322,-1.454,2.1,0.9,1.0
1776375934.768,74.8,50.000,50.000,100.000,-1.467,-1.407,-0.069,-0.074,0.190,0.309,-0.322,-1.454,2.1,0.9,1.0
1776375935.205,75.2,50.000,50.000,100.000,-1.582,-1.236,-0.082,-0.061,0.207,0.377,-0.322,-1.454,2.1,0.9,1.0
1776375935.637,75.6,50.000,50.000,100.000,-1.489,-1.044,-0.088,-0.043,0.223,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375936.071,76.0,50.000,50.000,100.000,-1.310,-0.861,-0.100,-0.026,0.237,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375936.505,76.4,50.000,50.000,100.000,-1.108,-0.698,-0.074,-0.009,0.249,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375936.939,76.8,50.000,50.000,100.000,-0.914,-0.560,-0.073,0.005,0.258,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375937.374,77.2,50.000,50.000,100.000,-0.742,-0.446,-0.069,0.017,0.266,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375937.809,77.6,50.000,50.000,100.000,-0.596,-0.353,-0.066,0.027,0.272,0.321,-0.322,-1.454,2.1,0.9,1.0
1776375938.244,78.0,50.000,50.000,100.000,-0.474,-0.278,-0.069,0.035,0.277,0.339,-0.322,-1.454,2.1,0.9,1.0
1776375938.674,78.4,50.000,50.000,100.000,-0.376,-0.218,-0.062,0.041,0.281,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375939.108,78.8,50.000,50.000,100.000,-0.296,-0.171,-0.074,0.046,0.284,0.369,-0.322,-1.454,2.1,0.9,1.0
1776375939.538,79.2,50.000,50.000,100.000,-0.233,-0.134,-0.077,0.050,0.286,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375939.972,79.6,50.000,50.000,100.000,-0.183,-0.105,-0.083,0.053,0.288,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375940.405,80.0,50.000,50.000,100.000,-0.143,-0.082,-0.095,0.056,0.290,0.300,-0.322,-1.454,2.1,0.9,1.0
1776375940.839,80.4,50.000,50.000,100.000,-0.112,-0.064,-0.069,0.058,0.291,0.300,-0.322,-1.454,2.1,0.9,1.0
